id,crimes,percentage,geometry,name,mean income,correlation income - p_crimes
48,,,"POLYGON ((512062.06469999993 5031592.499900002, 511946.35140000004 5031716.836999999, 511881.0173000004 5031796.1753, 511768.2688999996 5031916.4575, 511738.10929999966 5031945.086800001, 511687.7651000005 5031999.790600001, 511576.8216000004 5032122.847800001, 511554.7969000005 5032152.427200002, 511416.7281999998 5032473.355300001, 511384.0334999999 5032547.203800001, 511286.0355000001 5032514.2592, 511050.5702999998 5032437.584600002, 510879.9436999997 5032379.744999999, 510804.17530000035 5032350.785000001, 510688.3526999997 5032305.995600001, 510557.19529999985 5032254.4111, 510396.9889000003 5032182.3665000005, 509740.9172999998 5031925.888800002, 509636.4545 5031886.5092, 509498.8322999999 5031829.304600002, 509293.3865999998 5031741.464700002, 509293.5376000004 5031741.264700001, 509301.70650000026 5031730.455900001, 509303.5055 5031728.075900001, 509312.83229999983 5031715.977200001, 509315.45629999967 5031712.513300002, 509317.03050000034 5031710.458400001, 509332.4011000003 5031690.391799999, 509335.1749999998 5031686.770900002, 509348.89479999995 5031668.979300001, 509351.9457999998 5031664.8634, 509358.47370000003 5031655.984600001, 509363.6007000003 5031646.261800001, 509369.1216000002 5031636.079000001, 509381.03550000023 5031615.928400001, 509389.6113999998 5031598.132800002, 509397.75320000015 5031583.159100002, 509403.41820000025 5031572.041300001, 509407.2252000002 5031562.234500001, 509408.08189999964 5031560.0288, 509409.2481000005 5031557.0257, 509411.8850999997 5031550.2318, 509413.6032999996 5031550.906800001, 509442.82249999983 5031562.384700001, 509443.2597000003 5031561.282500002, 509445.49739999976 5031555.6388, 509450.0574000002 5031544.1391, 509452.5493999999 5031538.926200002, 509454.7834000001 5031532.979300001, 509456.70639999956 5031526.978399999, 509458.54640000034 5031521.1415, 509459.6544000003 5031517.715600001, 509460.61340000015 5031515.245699999, 509462.14829999954 5031512.456700002, 509463.1832999997 5031510.514700001, 509464.2962999996 5031508.3788, 509465.3892999999 5031505.852900001, 509466.4153000004 5031503.932900001, 509467.45330000017 5031501.628000002, 509468.59329999983 5031498.958000002, 509470.9622999998 5031492.710100002, 509472.0981999998 5031489.755200001, 509473.3103 5031486.706200001, 509474.37619999977 5031484.157300001, 509476.1002000002 5031480.288400001, 509477.2501999997 5031477.945400001, 509478.34319999994 5031474.9265, 509479.8102000002 5031471.545600001, 509481.0892000003 5031468.3046, 509482.3081999999 5031465.6057, 509484.06819999963 5031462.4357, 509485.4731 5031459.8128, 509487.0780999995 5031456.5868, 509489.0680999998 5031453.415999999, 509492.3541000002 5031445.6111, 509494.27199999994 5031440.807200001, 509496.33999999985 5031436.254300001, 509499.3789999998 5031428.973500001, 509501.0760000003 5031424.977499999, 509502.9439000004 5031420.563600001, 509504.7450000001 5031415.450700001, 509506.61290000007 5031411.177800001, 509508.68090000004 5031406.4849, 509511.4742999999 5031401.596399999, 509511.6829000003 5031401.231000002, 509512.1745999995 5031399.9135, 509514.2188999998 5031394.437100002, 509515.5712000001 5031391.754400001, 509516.01979999983 5031390.8642, 509517.0710000005 5031388.1515, 509517.6207999996 5031386.7323, 509517.9457999998 5031386.049900001, 509519.4888000002 5031382.809400001, 509520.82280000014 5031379.5875, 509522.2237999997 5031376.365599999, 509523.6248000003 5031373.703600002, 509524.6917000003 5031370.971600001, 509526.09269999986 5031367.7497000005, 509527.4266999997 5031364.737800001, 509528.99669999996 5031361.713800001, 509530.15770000033 5031358.3588999985, 509531.3126999997 5031355.794, 509532.0837000003 5031353.480000001, 509533.2006999999 5031350.652100002, 509534.98560000025 5031347.235099999, 509536.7707000002 5031344.060200002, 509537.8536000001 5031342.0463000005, 509539.29659999994 5031337.9903, 509541.81060000043 5031329.456500001, 509542.8946000003 5031326.6976000015, 509544.0675999998 5031324.742600001, 509545.19149999955 5031321.871700001, 509546.0816000001 5031319.453700001, 509547.09059999976 5031316.430800001, 509547.27780000033 5031315.587200002, 509547.59059999976 5031314.177800001, 509547.97360000014 5031312.259900002, 509548.6065999996 5031308.774900001, 509549.0126000001 5031305.912000002, 509549.35360000003 5031301.4640999995, 509549.4995999998 5031297.732100002, 509549.3528000004 5031296.3169, 509549.2076000004 5031294.920200001, 509548.3666000003 5031292.7482, 509546.8057000004 5031290.963300003, 509545.36870000046 5031289.5733, 509542.6827999995 5031288.3593000015, 509538.9687999999 5031287.236300001, 509534.3798999999 5031285.828300002, 509529.46 5031284.215299999, 509529.1546999999 5031284.1077, 509526.0380999994 5031283.0103, 509523.9431999997 5031282.0074000005, 509522.0171999996 5031281.1434, 509519.6912000003 5031280.066299998, 509517.47530000005 5031279.313300001, 509515.3362999997 5031278.324300002, 509513.5723000001 5031277.116400001, 509512.4713000003 5031276.306399999, 509509.9260999998 5031274.4342, 509504.12249999965 5031270.1655, 509503.92650000006 5031270.028500001, 509499.66160000017 5031267.042500002, 509494.9247000004 5031264.3336, 509492.8528000005 5031263.199500002, 509490.2928999998 5031261.4586000005, 509487.24889999995 5031259.040600001, 509485.4919999997 5031257.448600001, 509484.7252000001 5031256.7109, 509484.0630000001 5031256.0737000005, 509482.824 5031254.500700001, 509481.91309999954 5031251.830700002, 509481.43300000025 5031249.110800001, 509481.7690000004 5031247.1968, 509482.53610000014 5031245.2329, 509484.4069999996 5031243.6208999995, 509484.59700000007 5031243.4936999995, 509489.70789999975 5031240.070000002, 509492.0059000003 5031238.529999999, 509496.3998999996 5031235.586100003, 509497.25019999966 5031234.798100002, 509507.21870000014 5031225.560300002, 509509.55659999984 5031223.281400002, 509512.82160000043 5031220.0984000005, 509514.30159999995 5031218.249500002, 509515.1825000001 5031216.443600002, 509515.2851 5031216.268300001, 509516.7825999996 5031213.712600001, 509518.6955000003 5031210.9456, 509524.0203999998 5031204.6998, 509537.26329999976 5031188.4750999985, 509547.68709999975 5031176.4144, 509563.0308999997 5031157.7388, 509567.04880000005 5031152.938, 509571.65380000044 5031147.780100001, 509579.9117 5031137.899300001, 509587.0395999998 5031128.9555, 509594.61450000026 5031119.208699999, 509602.6613999997 5031110.667900001, 509608.6732999999 5031103.724000001, 509614.2061999999 5031096.0692, 509619.9890999999 5031087.6294, 509625.41610000003 5031080.885500001, 509641.17279999977 5031063.227900001, 509646.7587000002 5031056.8601, 509651.6666999999 5031050.653300001, 509656.3805999997 5031045.9822, 509657.4166000002 5031044.955400001, 509662.47549999953 5031039.070499999, 509667.59549999994 5031031.0167, 509678.5632999995 5031016.798, 509699.0290000001 5030993.5245, 509706.5378999999 5030984.317700001, 509712.7348999996 5030977.058300002, 509716.3048 5030972.876000001, 509726.16970000044 5030960.902200001, 509728.7850000001 5030957.2549, 509731.9945 5030952.7784, 509737.6854999996 5030945.895600002, 509740.4544999999 5030942.856700001, 509744.2564000005 5030937.3198000025, 509747.54129999975 5030932.818800001, 509755.18730000034 5030922.7951, 509765.60610000044 5030910.093300002, 509770.0780999997 5030905.0395, 509774.3420000001 5030900.326600001, 509778.85190000007 5030895.4717000015, 509781.99889999995 5030891.183800003, 509800.82160000043 5030869.9773, 509805.0195000004 5030865.247400002, 509810.9814999997 5030858.627500002, 509816.8734 5030851.9827000005, 509820.3435000004 5030847.863, 509826.6929000002 5030840.325, 509826.7304999996 5030840.619100002, 509826.68929999974 5030840.6746000005, 509832.5999999996 5030886.4839, 509682.6412000004 5031265.521099999, 509658.0113000004 5031344.064500001, 509704.4402999999 5031391.5638, 509888.9062000001 5031545.7666, 509916.9256999996 5031523.7722000005, 510110.3174 5031439.354599999, 510147.4368000003 5031417.2001, 510178.5712999999 5031390.8558, 510200.1260999999 5031354.336600002, 510253.4105000004 5031238.784000001, 510282.14989999967 5031207.0497, 510311.4896999998 5031179.5103, 510377.94840000005 5031126.226600001, 510477.33690000046 5031044.198599999, 510546.1908 5030996.899800002, 510611.0647999998 5030961.665700001, 510717.9286000003 5030751.425100001, 510714.7138999998 5030729.920499999, 510770.3729999997 5030670.482100001, 510862.0366000002 5030567.919399999, 510874.3614999996 5030546.9198, 510954.9142000005 5030735.201500001, 511006.28280000016 5030839.0297, 511070.5261000004 5030955.482799999, 511055.4511000002 5031009.0517, 511082.6106000002 5031016.9616, 511104.9752000002 5031017.231699999, 511119.89969999995 5031071.060799999, 511146.1090000002 5031117.859999999, 511202.06269999966 5031174.069200001, 511290.9757000003 5031259.467900001, 511389.64840000035 5031357.471500001, 511474.83619999985 5031484.404400001, 511512.6505000005 5031487.029500001, 511615.9884999998 5031496.014799999, 511642.56799999997 5031497.509900001, 511688.6622000001 5031501.470000002, 511781.12040000036 5031505.755300001, 511834.30929999985 5031508.965500001, 511912.1328999996 5031512.535700003, 512011.36099999957 5031515.1111, 512060.0900999997 5031516.471300002, 512062.06469999993 5031592.499900002))",RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO,6922.3458448699685,0.3256546539353042
64,,,"POLYGON ((508300.62679999974 5037409.0285, 508275.722 5037484.112000001, 508254.1770000002 5037549.655699999, 508228.0521999998 5037642.388800002, 508378.3142999998 5037664.394, 508372.3640999999 5037693.3884, 508352.2942000004 5037766.617000002, 508327.01460000034 5037819.400900002, 508303.22489999974 5037848.7652, 508257.2655999996 5037899.909100002, 508171.19690000004 5037964.1275, 508082.4283999996 5038015.2911, 508027.0393000003 5038045.400299999, 507980.9501 5038076.249600002, 507913.2960999999 5038126.803300002, 507855.68200000003 5038181.077000001, 507849.71210000006 5038187.591900001, 507763.82380000036 5038167.651900001, 507792.1535 5038114.6231, 507793.3035000003 5038100.738299999, 507771.5888999998 5038098.593300001, 507721.5999999996 5038081.123400001, 507557.2180000004 5038098.032400001, 507591.0436000005 5037799.7182, 507604.5733000002 5037805.803100001, 507609.3084000004 5037769.273800001, 507626.2181000002 5037753.7192, 507690.4819999998 5037742.894700001, 507705.227 5037671.296100001, 507648.88310000015 5037663.646, 507654.82349999994 5037522.568700002, 507782.20660000015 5037414.611300001, 507808.9617999997 5037233.999799999, 507812.9770999998 5037156.0663, 507928.0345999999 5037220.955600002, 508056.94199999986 5037258.995400001, 508044.9919999997 5037322.869100002, 508300.62679999974 5037409.0285))",TRENNO,7231.924699315186,0.3256546539353042
67,3.0,1.094890510948905,"POLYGON ((512218.6733999997 5037159.039600002, 512108.1301999996 5037233.072799999, 512001.89190000016 5037298.336100001, 511870.07409999985 5037384.673900002, 511839.8745999998 5037404.9134, 511713.78239999973 5037288.245100001, 511656.83870000014 5037234.5108, 511520.9068999998 5037105.4127, 511314.49160000036 5036912.675500001, 511357.91600000014 5036860.651699999, 511438.30979999993 5036775.4687, 511517.85869999975 5036686.950700002, 511538.9283999997 5036665.0262, 511565.2829999999 5036638.351800001, 511606.04739999963 5036598.1177, 511657.5965999998 5036543.348999999, 511704.89090000006 5036497.3451000005, 511751.4601999997 5036445.791200002, 511803.3494999995 5036389.4275, 511851.07380000036 5036335.683700001, 512190.62239999976 5036329.9103000015, 512401.8383999998 5036326.706200001, 512526.1611000001 5036320.5518000005, 512539.82569999987 5036334.511600002, 512574.4400000004 5036366.211200002, 512639.0484999995 5036422.6154, 512731.5762999999 5036517.5940000005, 512776.58029999956 5036557.998400002, 512681.96669999976 5036662.331, 512590.10799999995 5036767.718600001, 512561.8284 5036800.887900001, 512497.84429999994 5036865.231400001, 512408.6056000003 5036958.164200001, 512287.35740000015 5037087.411300001, 512218.6733999997 5037159.039600002))",PORTELLO,19692.866362858615,0.3256546539353042
81,,,"POLYGON ((513122.81529999984 5040992.085500001, 513091.11569999997 5041034.4046, 513040.1314000003 5041102.868100002, 512985.18209999986 5041178.586400001, 512751.3168000001 5041113.136700001, 512613.78949999996 5041075.581800001, 512477.55219999974 5041039.2019, 512033.7713000001 5040920.4224000005, 512003.6118999999 5040912.997300002, 511833.03550000023 5040862.8468, 511827.19269999955 5040861.176800001, 511819.03579999966 5040858.8448, 511809.04100000014 5040858.349800001, 511790.0373999998 5040858.847700002, 511811.1081999996 5040810.0897, 511833.0379999998 5040759.345799999, 511839.5378999999 5040750.8478999995, 511941.0394000001 5040659.355100001, 511987.03760000045 5040626.856899999, 511994.0115999998 5040617.1911, 511994.2915000003 5040616.710100002, 512000.6655000001 5040605.667400002, 512003.80040000007 5040600.235500001, 512004.19340000016 5040599.5475, 512012.33029999956 5040585.3238, 512017.1942999997 5040573.304099999, 512016.4583 5040573.082100001, 512009.4014999996 5040570.534100001, 512003.92449999973 5040568.9921, 511991.32980000036 5040565.444100002, 511988.9327999994 5040564.9070999995, 511987.8309000004 5040564.6601, 511980.9689999995 5040562.5550999995, 511977.5081000002 5040561.446100001, 511975.4270999999 5040560.780099999, 511959.49039999954 5040555.709100001, 511952.64859999996 5040553.681199999, 511918.64130000025 5040543.599200001, 511918.7052999996 5040543.473200002, 511872.65419999976 5040528.281300002, 511872.5131999999 5040528.118299999, 511862.7373999999 5040524.9723000005, 511831.4919999996 5040514.917400001, 511830.07399999996 5040514.4584, 511827.2841 5040525.383100001, 511826.56709999964 5040528.1910999995, 511814.10610000044 5040576.992100002, 511772.03899999993 5040566.3071, 511763.37909999955 5040564.107200001, 511725.00490000006 5040554.3592, 511697.8174 5040547.355200002, 511685.7013999996 5040594.8093, 511684.89140000014 5040597.872200001, 511681.52850000013 5040596.9592, 511608.6399999996 5040579.453200001, 511607.7149999999 5040579.106200002, 511594.81830000045 5040576.310200001, 511582.5884999996 5040573.187200001, 511580.64350000006 5040580.4981, 511578.5374999996 5040587.6099, 511573.3514999999 5040605.9826, 511568.77550000045 5040622.4872, 511567.9084999999 5040625.6162, 511562.77460000024 5040643.870800001, 511562.20660000015 5040645.8918, 511557.97360000014 5040660.476500001, 511555.7706000004 5040669.1913, 511551.0795999999 5040684.839, 511547.3115999996 5040698.4127, 511546.98660000035 5040699.5847, 511545.21860000025 5040705.4356, 511543.8086999999 5040711.165400001, 511542.7176999999 5040715.3524, 511539.83669999987 5040725.570200001, 511535.7046999997 5040740.395900002, 511533.21370000014 5040750.110700001, 511538.7856 5040751.518700001, 511552.97130000027 5040755.337700001, 511568.528 5040759.1787, 511572.24889999995 5040760.1186999995, 511575.0778 5040760.999600002, 511580.8967000004 5040762.314600001, 511572.0846999996 5040798.5139000015, 511571.1468000002 5040802.3709, 511568.0498000002 5040815.150600001, 511568.6458 5040818.643500001, 511575.30759999994 5040819.867600001, 511587.7483000001 5040821.710600001, 511609.5188999995 5040824.456599999, 511618.4248000001 5040825.5376, 511621.3016999998 5040825.886600001, 511623.0966999996 5040826.1286, 511619.4276999997 5040842.348300002, 511597.92870000005 5040937.395400002, 511588.03289999993 5040935.3684, 511582.98500000034 5040934.320400001, 511575.65209999954 5040932.7974, 511554.8195000003 5040928.512400001, 511535.74889999995 5040924.565400002, 511530.66799999966 5040923.5824, 511527.34509999957 5040922.939400001, 511518.54229999986 5040921.237400001, 511508.76649999997 5040919.2044, 511503.17750000017 5040918.008400002, 511476.8761 5040912.225400002, 511462.7533 5040909.4554, 511440.0768 5040904.731399999, 511415.0182999997 5040899.588300003, 511391.80169999966 5040894.805400001, 511366.66920000035 5040889.3154000025, 511365.18919999996 5040897.4512, 511362.71920000017 5040912.4849000005, 511360.9862 5040923.031700001, 511353.28519999975 5040965.431900001, 511350.54619999975 5040979.847600001, 511339.8521999996 5041039.3794, 511324.7374 5041037.0794, 511292.0910999999 5041032.145300002, 511268.17549999984 5041028.544299999, 511249.68790000025 5041025.5783, 511247.68499999965 5041025.279300001, 511241.3081 5041024.313300002, 511241.4260999998 5041021.3873000005, 511241.38709999976 5041018.790400001, 511240.87610000005 5041016.6474, 511240.75910000043 5041014.051500002, 511240.8951000003 5041010.961500001, 511243.77419999987 5040985.726000001, 511243.9062000001 5040979.847200002, 511244.4052 5040974.0342, 511246.3552 5040961.488500003, 511248.7752 5040946.3128, 511251.49629999977 5040929.664100001, 511253.3633000004 5040911.1765, 511254.0692999998 5040907.162500001, 511241.35460000025 5040903.340600001, 511240.7315999996 5040903.140599999, 511225.24889999995 5040899.0676000025, 511218.028 5040897.5306, 511211.89699999994 5040936.5398, 511183.0076000002 5040929.545800001, 511182.5844999999 5040929.443900002, 511176.6917000003 5040928.0169, 511172.89580000006 5040927.073800001, 511294.37610000005 5040727.317900001, 511415.58459999977 5040527.5772, 511532.84320000006 5040338.186500001, 511587.9376 5040250.158299999, 511648.09680000035 5040148.380600001, 511682.1314000003 5040092.881700001, 511704.4762000004 5040054.867500001, 511751.80059999967 5039980.7092, 511865.72919999994 5039805.3229, 511914.8086000001 5039728.644600001, 511974.83779999986 5039632.681600002, 512076.07589999965 5039635.422000001, 512143.0096000005 5039625.562500001, 512379.91540000035 5039574.6044000015, 512411.91920000035 5039667.217800001, 512435.06869999965 5039721.0119, 512480.0126000001 5039798.6406, 512535.1709000001 5039889.889100001, 512544.5906999996 5039903.718900001, 512597.81450000027 5039990.667500001, 512716.86629999994 5040190.589200001, 512871.17729999963 5040441.5799, 512949.1303000003 5040571.457800001, 512952.88019999955 5040577.2027, 512977.78450000007 5040621.232000003, 512987.9992000004 5040648.4717, 513032.2928999998 5040762.339500002, 513122.81529999984 5040992.085500001))",BOVISASCA,1444.8714729090354,0.3256546539353042
